Table.Name;Field.Name;DataType
AssessmentMethodCode;amc_CreationTime;DateTime
AssessmentMethodCode;amc_LastUpdateUser;INT64
AssessmentMethodCode;amc_LastUpdateTime;DateTime
AssessmentMethodCode;amc_Version;Positive integer
AssessmentMethodCode;amc_Station;INT64
AssessmentMethodCode;amc_AssessmentMethod;INT64
AssessmentMethodCode;amc_CodeIn;String
AssessmentMethodCode;amc_CodeOut;String
AssessmentMethodCode;amc_Enabled;Logical
SpecimenSortAudit;ssa_Id;INT64
SpecimenSortAudit;ssa_Version;Positive integer
SpecimenSortAudit;ssa_Specimen;INT64
SpecimenSortAudit;ssa_SpecimenAudit;INT64
SpecimenSortAudit;ssa_Station;INT64
SpecimenSortAudit;ssa_Type;Enumerated
SpecimenSortAudit;ssa_MeasuredVolume;Positive fractional
SpecimenSortAudit;ssa_Instruction;Enumerated
SpecimenSortAudit;ssa_SubInstruction;Enumerated
SpecimenSortAudit;ssa_InstructionValue;String
SpecimenSortAudit;ssa_SubInstructionValue;String
SpecimenSortAudit;ssa_SortingZone;INT64
SpecimenSortAudit;ssa_SortingTarget;INT64
SpecimenSortAudit;ssa_SortedAsAliquot;Logical
SpecimenSortAudit;ssa_Severity;Positive integer
SpecimenSortAudit;ssa_RequestedVolume;Positive fractional
SpecimenSortAudit;ssa_DetectedContainerCap;INT64
SpecimenSortAudit;ssa_DetectedContainerType;INT64
SpecimenSortAudit;ssa_Time;DateTime
SpecimenSortAudit;ssa_CreationUser;INT64
SpecimenSortAudit;ssa_CreationTime;DateTime
SpecimenSortAudit;ssa_LastUpdateUser;INT64
SpecimenSortAudit;ssa_LastUpdateTime;DateTime
SpecimenSortEvent;sse_Id;INT64
SpecimenSortEvent;sse_Version;Positive integer
SpecimenSortEvent;sse_SpecimenSortAudit;INT64
SpecimenSortEvent;sse_StationEventCode;INT64
SpecimenSortEvent;sse_Severity;Positive integer
SpecimenSortEvent;sse_Received;Logical
Station;stn_Group;INT64
Station;stn_MicroResultsGroup;INT64
um_RibbonTabAssignment;rtba_Ribbon;INT64
um_RibbonTabAssignment;rtba_RibbonTab;INT64
um_RibbonTabAssignment;rtba_Version;Positive integer
um_RibbonTabAssignment;rtba_LastUpdateTime;DateTime
um_RibbonTabAssignment;rtba_LastUpdateUser;INT64
um_RibbonTabAssignment;rtba_CreationTime;DateTime
um_RibbonTabAssignment;rtba_CreationUser;INT64
um_RibbonTabAssignment;rtba_Id;INT64
ReportTemplate;rptp_PrinterSides;Enumerated
SpecificSite;ssit_PatientIdType;Enumerated
SpecificSite;ssit_PatientIdTransformer;INT64
ArchiveSubdivision;larl_Id;INT64
ArchiveSubdivision;larl_CreationUser;INT64
ArchiveSubdivision;larl_CreationTime;DateTime
ArchiveSubdivision;larl_LastUpdateUser;INT64
ArchiveSubdivision;larl_LastUpdateTime;DateTime
ArchiveSubdivision;larl_Version;Positive integer
ArchiveSubdivision;larl_Archive;INT64
ArchiveSubdivision;larl_DefaultNumberOfParts;Positive integer
ArchiveSubdivision;larl_Name;String
ArchiveSubdivision;larl_SeqNo;Positive integer
ArchivePart;arcp_Code;String
Station;stn_Archive;INT64
SortingZone;srtz_Archive;INT64
um_RibbonTabAssignment;rtba_Sequence;Positive integer
SpecificSite;ssit_CbtWardCrspGroup;INT64
SpecimenAudit;spau_SortAudit;String
SpecimenAudit;spau_CompactSortAudit;String
BloodBag;bbag_TrsfResp1ExtraInfo;String
BloodBag;bbag_TrsfResp2ExtraInfo;String
SpecificSite;ssit_CbtWardChangeCheck;Logical
SpecificSite;ssit_CbtStatusMessage;INT64
HospitalEmployee;hemp_CbtReqXtraInfo;Logical
Station;stn_LastConfigChange;DateTime
QCChoiceList;qccl_Id;INT64
QCChoiceList;qccl_CreationUser;INT64
QCChoiceList;qccl_CreationTime;DateTime
QCChoiceList;qccl_LastUpdateUser;INT64
QCChoiceList;qccl_LastUpdateTime;DateTime
QCChoiceList;qccl_Version;Positive integer
QCChoice;qcch_Id;INT64
QCChoice;qcch_CreationUser;INT64
QCChoice;qcch_CreationTime;DateTime
QCChoice;qcch_LastUpdateUser;INT64
QCChoice;qcch_LastUpdateTime;DateTime
QCChoice;qcch_Version;Positive integer
QCChoiceList;qccl_Mnemonic;Mnemonic
QCChoiceList;qccl_Name;String
QCChoice;qcch_List;INT64
QCChoice;qcch_SeqNo;Positive integer
QCChoice;qcch_Mnemonic;String
QCChoice;qcch_Name;String
QCChoice;qcch_Description;String
QCChoiceDescription;ml19_Id;INT64
QCChoiceDescription;ml19_Description;INT64
QCChoiceDescription;ml19_Language;INT64
QCChoiceDescription;ml19_Translation;String
QCChoiceDescription;ml19_Version;Positive integer
QCChoice;qcch_Severity;Positive integer
QCChoice;qcch_Enabled;Logical
QCPopulation;qcp_QCChoiceList;INT64
QCChoiceList;qccl_Severity;Positive integer
QCPopulation;qcp_RilibakOrigin;String
QCPopulation;qcp_NeedsEvaluationPeriod;Logical
QCPopulation;qcp_Configuration;Enumerated
QCPopulation;qcp_TiterLowLimit;Integer
QCPopulation;qcp_TiterHighLimit;Integer
QCPopulation;qcp_TiterSeverity;Positive integer
QCPopulation;qcp_Rilibak;Logical
SpecificSite;ssit_CbtUseCurrWardUsrPref;Logical
um_QuickAccessToolbarMenuItem;qami_MenuItem;INT64
um_QuickAccessToolbarMenuItem;qami_QuickAccToolbarItem;INT64
um_QuickAccessToolbarMenuItem;qami_Version;Positive integer
um_QuickAccessToolbarMenuItem;qami_LastUpdateTime;DateTime
um_QuickAccessToolbarMenuItem;qami_LastUpdateUser;INT64
um_QuickAccessToolbarMenuItem;qami_CreationTime;DateTime
um_QuickAccessToolbarMenuItem;qami_CreationUser;INT64
um_QuickAccessToolbarRibItem;qari_QuickAccToolbarItem;INT64
um_QuickAccessToolbarRibItem;qari_Version;Positive integer
um_QuickAccessToolbarRibItem;qari_LastUpdateTime;DateTime
um_QuickAccessToolbarRibItem;qari_LastUpdateUser;INT64
um_QuickAccessToolbarRibItem;qari_CreationTime;DateTime
um_QuickAccessToolbarRibItem;qari_CreationUser;INT64
Station;stn_ResultCommentTarget;Enumerated
Station;stn_IsolationCommentTarget;Enumerated
um_QuickAccessToolbarRibItem;qari_RibbonItem;INT64
ItemStorage;spst_Status;Enumerated
MicroOrganism;morg_DefaultArchive;INT64
ux_Style;stl_Version;Positive integer
ux_Style;stl_LastUpdateTime;DateTime
ux_Style;stl_LastUpdateUser;INT64
ux_Style;stl_CreationTime;DateTime
ux_Style;stl_CreationUser;INT64
ux_Style;stl_ForegroundColor;String
ux_Style;stl_BackgroundColor;String
ux_Style;stl_Mnemonic;Mnemonic
ux_Style;stl_Id;INT64
ux_StyleDescription;mm14_Version;Positive integer
ux_StyleDescription;mm14_Translation;String
ux_StyleDescription;mm14_Language;INT64
ux_StyleDescription;mm14_Description;INT64
ux_StyleDescription;mm14_Id;INT64
ux_Style;stl_Description;String
sc_Role;role_LogMaintenanceSession;Logical
um_Option;optn_Tool;INT64
um_ToolbarButton;tbbt_Tool;INT64
MicroOrganism;morg_InfectionLagBeforeEnc;Fractional
SpecificSite;ssit_InfectionLagBeforeEnc;Fractional
gp_Translator;trl_InternalLanguageVers;String
Isolation;isol_StorageSummary;String
ItemStorage;spst_LabelPrinted;Logical
hp_HomePage;hpge_BackgroundColor;String
Code;code_Description;String
CodingSystem;csys_Oid;String
ArchivePart;arcp_Subdivision;INT64
sc_User;usr_RolesList;String
Order;ord_FseAMCData;String
Order;ord_FseRejectionType;Enumerated
gp_LargePreference;lprf_Value;CLOB
gp_LargePreference;lprf_Name;String
gp_LargePreference;lprf_Context;String
gp_LargePreference;lprf_User;INT64
gp_LargePreference;lprf_Version;Positive integer
gp_LargePreference;lprf_LastUpdateTime;DateTime
gp_LargePreference;lprf_LastUpdateUser;INT64
gp_LargePreference;lprf_CreationTime;DateTime
gp_LargePreference;lprf_CreationUser;INT64
gp_LargePreference;lprf_Id;INT64
sc_User;usr_StartTool;INT64
gp_Site;gsit_StartTool;INT64
SpecificSite;ssit_SuppAltDoublePersQry;Logical
SpecificSite;ssit_TwainScanCategories;String
Person;prsn_DialysisEncounter;INT64
gp_DbVersion;dbv_Status;Enumerated
SpecificSite;ssit_StckDefaultCourier;INT64
BloodProduct;blpr_CbtPropClassifcation;INT64
BloodAttribute;blat_Active;Logical
SpecificSite;ssit_CbtBloodtypingFinal;INT64
SpecificSite;ssit_CbtBloodtypingColor;INT64
SpecificSite;ssit_CbtCrossBloodValid;INT64
SpecificSite;ssit_CbtObjectAttrToShow;INT64
SpecificSite;ssit_CbtPmrExtraInfo;INT64
SpecificSite;ssit_ObjectTimeCalculation;INT64
BloodProduct;blpr_MaxCheckedoutMinutes;Positive integer
MicroOrganism;morg_CrossInfNeedsATB;Logical
SpecificSite;ssit_CrossInfNeedsATB;Logical
ReportTemplate;rptp_PdfAuthor;INT64
ReportTemplate;rptp_PdfKeywords;INT64
ReportTemplate;rptp_PdfSubject;INT64
ReportTemplate;rptp_PdfTitle;INT64
ReportTemplate;rptp_PdfAXmpMetadata;INT64
gp_Site;gsit_ICCProfileUnix;String
gp_Site;gsit_ICCProfileWindows;String
ReportTemplate;rptp_PdfAConformance;Enumerated
RackType;rckt_Rows;Positive integer
RackType;rckt_PositionsPerRow;Positive integer
RackType;rckt_RowDisplayType;Enumerated
RackType;rckt_PositionDisplayType;Enumerated
SpecificSite;ssit_LabelInIssuerLanguage;Logical
Isolation;isol_ManualSeverity;Positive integer
ArchiveSubdivision;larl_IconPath;String
Archive;larc_MainPartIconPath;String
SpecificSite;ssit_QCLotValidityInYears;Positive integer
IsolationTest;isot_Status;Enumerated
IsolationTest;isot_ConfirmationTime;DateTime
IsolationTest;isot_ConfirmationUser;INT64
IsolationTest;isot_ValidationTime;DateTime
IsolationTest;isot_ValidationUser;INT64
IsolationTest;isot_RejectionTime;DateTime
IsolationTest;isot_RejectionUser;INT64
Station;stn_IsotUpdateStatusLimit;Enumerated
Station;stn_ConfirmIsolationTests;Logical
ReportTemplate;rptp_JobSheets;Enumerated
IsolationTest;isot_AuditTrail;String
um_Tool;tool_FunctionDispatchStr;String
CodingSystem;csys_Type;Enumerated
CodingSystem;csys_Description;String
CodingSystemDescription;ml20_Id;INT64
CodingSystemDescription;ml20_Description;INT64
CodingSystemDescription;ml20_Language;INT64
CodingSystemDescription;ml20_Translation;String
CodingSystemDescription;ml20_Version;Positive integer
Code;code_SeqNo;Positive integer
Code;code_Type;Enumerated
DefaultCode;dcde_Code;INT64
DefaultCode;dcde_Version;Positive integer
IsolationSequenceType;ist_Id;INT64
IsolationSequenceType;ist_CreationUser;INT64
IsolationSequenceType;ist_CreationTime;DateTime
IsolationSequenceType;ist_LastUpdateUser;INT64
IsolationSequenceType;ist_LastUpdateTime;DateTime
IsolationSequenceType;ist_Version;Positive integer
PropertyLoincCode;prlc_Code;INT64
PropertyLoincCode;prlc_Version;Positive integer
IsolationSequenceType;ist_Mnemonic;Mnemonic
IsolationSequenceType;ist_Scope;Enumerated
IsolationSequenceType;ist_CreationMode;Enumerated
IsolationSequence;iseq_Id;INT64
IsolationSequence;iseq_CreationUser;INT64
IsolationSequence;iseq_CreationTime;DateTime
IsolationSequence;iseq_LastUpdateUser;INT64
IsolationSequence;iseq_LastUpdateTime;DateTime
IsolationSequence;iseq_Version;Positive integer
IsolationSequence;iseq_Type;INT64
IsolationSequence;iseq_Value;Positive integer
IsolationSequence;iseq_Isolation;INT64
PropertyLoincCode;prlc_Material;INT64
PropertyLoincCode;prlc_AssessmentMethod;INT64
IsolationSequence;iseq_MicrobiologyAction;INT64
Station;stn_IsolationSequenceType;INT64
MaterialVariableResolver;mtvr_Id;INT64
MaterialVariableResolver;mtvr_Version;Positive integer
MaterialVariableResolver;mtvr_Code;INT64
MaterialVariableResolver;mtvr_MaterialVarChoice;INT64
IsolationSequence;iseq_Specimen;INT64
Code;code_Description2;String
CodeDescription2;ml21_Id;INT64
CodeDescription2;ml21_Description2;INT64
CodeDescription2;ml21_Language;INT64
CodeDescription2;ml21_Translation;String
CodeDescription2;ml21_Version;Positive integer
Code;code_Discriminator2;String
PurchaseItem;pchi_OrderedPackages;Fractional
PurchaseItem;pchi_OrderedProducts;Fractional
PurchaseItem;pchi_DeliveredPackages;Fractional
PurchaseItem;pchi_DeliveredProducts;Fractional
PurchaseItem;pchi_UndeliveredPackages;Fractional
PurchaseItem;pchi_UndeliveredProducts;Fractional
PurchaseItem;pchi_DiscontinuedPackages;Fractional
PurchaseItem;pchi_DiscontinuedProducts;Fractional
ItemStorage;spst_Coordinates;String
Request;rqst_DetailRequestable;INT64
RequestedCode;rqsc_Id;INT64
RequestedCode;rqsc_CreationUser;INT64
RequestedCode;rqsc_CreationTime;DateTime
RequestedCode;rqsc_LastUpdateUser;INT64
RequestedCode;rqsc_LastUpdateTime;DateTime
RequestedCode;rqsc_Version;Positive integer
RequestedCode;rqsc_Order;INT64
RequestedCode;rqsc_Code;Mnemonic
RequestedCode;rqsc_ReferenceTime;DateTime
RequestedCode;rqsc_Discriminator;String
RequestedCode;rqsc_MaterialVariableList;String
RequestedCode;rqsc_CodingSystem;INT64
RequestedCode;rqsc_ConstrainingParent;INT64
Code;code_Eligible;INT64
RequestedCode;rqsc_ToCharge;Logical
RequestedCode;rqsc_BillingMark;String
RequestedCode;rqsc_Flags;String
RequestedCode;rqsc_Urgency;Site Enumerated
RequestedCode;rqsc_InternalComment;String
RequestedCode;rqsc_ExternalComment;String
RequestedCode;rqsc_DepartmentToExecute;INT64
RequestedCode;rqsc_Origin;Enumerated
RequestedCode;rqsc_ExternalPlacerCode;String
RequestedCode;rqsc_OriginalPanel;INT64
RequestedCode;rqsc_Discontinued;Logical
RequestedCode;rqsc_Requestable;INT64
ExternalApplication;exap_Id;INT64
ExternalApplication;exap_CreationUser;INT64
ExternalApplication;exap_CreationTime;DateTime
ExternalApplication;exap_LastUpdateUser;INT64
ExternalApplication;exap_LastUpdateTime;DateTime
ExternalApplication;exap_Version;Positive integer
ExternalApplication;exap_Mnemonic;Mnemonic
ExternalApplication;exap_Contact;INT64
ExternalApplication;exap_InboundCodingSystem;INT64
ExternalApplication;exap_OutboundCodingSystem;INT64
Order;ord_ExternalPlacerCode;String
Order;ord_ExternalPlacerAppl;INT64
Request;rqst_RequestedCode;INT64
Request;rqst_Origin;Enumerated
Request;rqst_ExternalFillerAppl;INT64
Request;rqst_ExternalFillerCode;String
Action;actn_RequestedCode;INT64
PropertyLoincCode;prlc_Variables;String
PaymentAgreement;paya_General;Logical
SpecificSite;ssit_GermanLANRProvider;INT64
Station;stn_VerifyUploadedMaterial;Logical
PaymentInfo;pinf_OriginalReference;String
ExternalApplication;exap_SupportsIheLtwLab1;Logical
ExternalApplication;exap_SupportsIheLtwLab2;Logical
ExternalApplication;exap_SupportsIheLtwLab3;Logical
gp_DbVersion;dbv_ApplicationVersion;String
gp_Site;gsit_DbAnonymizedOn;DateTime
RequestedCode;rqsc_InternalFillerCode;String
DefaultCode;dcde_CreationUser;INT64
DefaultCode;dcde_CreationTime;DateTime
DefaultCode;dcde_LastUpdateUser;INT64
DefaultCode;dcde_LastUpdateTime;DateTime
PropertyLoincCode;prlc_CreationUser;INT64
PropertyLoincCode;prlc_CreationTime;DateTime
PropertyLoincCode;prlc_LastUpdateUser;INT64
PropertyLoincCode;prlc_LastUpdateTime;DateTime
gp_SiteAttribute;satt_ConvertedCanBeDeleted;Logical
RackUsage;rcku_Id;INT64
RackUsage;rcku_CreationUser;INT64
RackUsage;rcku_CreationTime;DateTime
RackUsage;rcku_LastUpdateUser;INT64
RackUsage;rcku_LastUpdateTime;DateTime
RackUsage;rcku_Version;Positive integer
RackUsage;rcku_Mnemonic;String
RackUsage;rcku_Description;String
Rack;rck_UsageReference;INT64
sc_User;usr_PasswordVerification;Enumerated
sc_User;usr_SessionType;Enumerated
AssessmentMethod;amtd_IsArchive;Logical
AssessmentMethod;amtd_DayMedianLowLimit;Fractional
AssessmentMethod;amtd_DayMedianHighLimit;Fractional
AssessmentMethod;amtd_DayMedianLimitSev;Positive integer
AssessmentMethod;amtd_DayMedianAlarmSev;Positive integer
gp_Site;gsit_AppShutdownTime;DateTime
Person;prsn_BirthOrder;Positive integer
OrderRecurrence;orec_Id;INT64
OrderRecurrence;orec_CreationUser;INT64
OrderRecurrence;orec_CreationTime;DateTime
OrderRecurrence;orec_LastUpdateUser;INT64
OrderRecurrence;orec_LastUpdateTime;DateTime
OrderRecurrence;orec_Version;Positive integer
OrderRecurrence;orec_StartDate;DateTime
OrderRecurrence;orec_EndDate;DateTime
OrderRecurrence;orec_PatternCount;Integer
OrderRecurrence;orec_PatternPeriod;Enumerated
OrderRecurrence;orec_RemainingOccurrences;Integer
SpecificSite;ssit_OrderAllowRecurrence;Logical
Order;ord_Recurrence;INT64
RequestedCode;rqsc_Recurrent;Logical
w_ExternalPatient;extp_BirthOrder;Positive integer
rp_Printer;rpp_JobSheets;Enumerated
rp_Printer;rpp_PrinterSides;Enumerated
rt_Function;rtfn_SupportSkipSetup;Logical
ReportTemplate;rptp_PdfCompression;Logical
Station;stn_IsolClearComments;Logical
QCLot;qcl_NumberHasBioradLevel;Logical
AssessmentMethod;amtd_BioradInstrumentCode;String
AssessmentMethod;amtd_BioradMethodCode;String
AssessmentMethod;amtd_BioradTemperatureCode;String
Station;stn_BioradInstrumentCode;String
Property;prop_BioradCode;String
Unit;unit_BioradCode;String
Order;ord_EnteringDeviceId;String
gp_ServiceGroupDescription;mm08_Version;Positive integer
gp_ServiceGroupDescription;mm08_Translation;String
gp_ServiceGroupDescription;mm08_Language;INT64
gp_ServiceGroupDescription;mm08_Description;INT64
gp_ServiceGroupDescription;mm08_Id;INT64
w_TextUsage;txtu_SfnDefinition;String
w_TextUsage;txtu_SfnDescription;String
w_TextUsage;txtu_SfnId;Integer
w_TextUsage;txtu_QueryRecord;INT64
w_TextUsage;txtu_ObjectRecid;INT64
w_TextUsage;txtu_Externalization;String
w_TextUsage;txtu_RefFieldId;Integer
w_TextUsage;txtu_RefField;Mnemonic
gp_ServiceGroup;svg_Comment;String
gp_ServiceGroup;svg_LogDirectory;String
gp_ServiceGroup;svg_AdministratorRole;INT64
gp_ServiceGroup;svg_Host;String
gp_ServiceGroup;svg_Description;String
gp_ServiceGroup;svg_Mnemonic;Mnemonic
gp_ServiceGroup;svg_Version;Positive integer
gp_ServiceGroup;svg_LastUpdateTime;DateTime
gp_ServiceGroup;svg_LastUpdateUser;INT64
gp_ServiceGroup;svg_CreationTime;DateTime
gp_ServiceGroup;svg_CreationUser;INT64
gp_ServiceGroup;svg_Id;INT64
FinancialShipment;fshp_GUID;String
FinancialShipment;fshp_MessageId;String
gp_Service;svc_ServiceGroup;INT64
gp_Translator;trl_ServiceGroup;INT64
gp_Site;gsit_PasswordStrength;Enumerated
IdentificationType;idtp_Id;INT64
IdentificationType;idtp_CreationUser;INT64
IdentificationType;idtp_CreationTime;DateTime
IdentificationType;idtp_LastUpdateUser;INT64
IdentificationType;idtp_LastUpdateTime;DateTime
IdentificationType;idtp_Version;Positive integer
IdentificationType;idtp_Mnemonic;Mnemonic
IdentificationType;idtp_Name;String
IdentificationType;idtp_Description;String
IdentificatTypeDescription;ml23_Id;INT64
IdentificatTypeDescription;ml23_Description;INT64
IdentificatTypeDescription;ml23_Language;INT64
IdentificatTypeDescription;ml23_Translation;String
IdentificatTypeDescription;ml23_Version;Positive integer
Correspondent;crsp_DftIdentificationType;INT64
Request;rqst_ImposedMaterialRqst;INT64
Request;rqst_Discriminator;String
Request;rqst_MaterialVariables;String
Station;stn_AutoDeleteAbResults;Logical
SpecificSite;ssit_FaxNumberValidity;INT64
w_Delivery;dlvr_DetailRequestable;INT64
w_Delivery;dlvr_DetailRqblToCharge;Logical
Station;stn_EnteringDeviceId;String
RequestedCode;rqsc_DiscontinuationUser;INT64
RequestedCode;rqsc_DiscontinuationTime;DateTime
RequestedCode;rqsc_DiscontinuationReason;String
Report;rprt_GenerateOnlyOnce;Logical
w_CorrespondentFax;crrs_Id;INT64
w_CorrespondentFax;crrs_Fax;String
SpecificSite;ssit_ExpandPendingPanels;Logical
StationEventCode;stec_Blocking;Logical
StationEventCode;stec_SortingZoneSub;INT64
StationEventCode;stec_SortingZoneSubSkip;INT64
w_StationEvent;stne_EventCodes;String
gp_Site;gsit_LdapEncrypt;Logical
gp_Site;gsit_LdapOptions;String
gp_Site;gsit_LdapServer2;String
gp_Site;gsit_LdapServer1;String
gp_Site;gsit_LdapDomain;String
RequestedCode;rqsc_ImposedMaterialRqst;INT64
SpecificSite;ssit_ConsentLevel;Enumerated
Order;ord_ConsentGiven;Enumerated
Order;ord_ConsentPerson;Logical
Order;ord_ConsentOrderAgent;Logical
Order;ord_ConsentOrderIssuer;Logical
Order;ord_ConsentPrsnHCProvider;Logical
Order;ord_ConsentPersonPharmacy;Logical
Order;ord_ConsentEnctHCProvider;Logical
Order;ord_ConsentAllHCProfes;Logical
SpecificSite;ssit_StrictRsltExtCommUpd;Logical
SpecificSite;ssit_ConsentType;Enumerated
SpecificSite;ssit_ConsentDfltPerson;Logical
SpecificSite;ssit_ConsentDfltOrderAgent;Logical
SpecificSite;ssit_ConsentDfltOrdIssuer;Logical
SpecificSite;ssit_ConsentDfltPrsnHCProv;Logical
SpecificSite;ssit_ConsentDfltPrsnPharma;Logical
SpecificSite;ssit_ConsentDfltEnctHCProv;Logical
SpecificSite;ssit_ConsentDfltAllHCProf;Logical
SpecificSite;ssit_ConsentDplyPerson;Logical
SpecificSite;ssit_ConsentDplyOrderAgent;Logical
SpecificSite;ssit_ConsentDplyOrdIssuer;Logical
SpecificSite;ssit_ConsentDplyPrsnHCProv;Logical
SpecificSite;ssit_ConsentDplyPrsnPharma;Logical
SpecificSite;ssit_ConsentDplyEnctHCProv;Logical
SpecificSite;ssit_ConsentDplyAllHCProf;Logical
PersonLab;plab_Id;INT64
PersonLab;plab_CreationUser;INT64
PersonLab;plab_CreationTime;DateTime
PersonLab;plab_LastUpdateUser;INT64
PersonLab;plab_LastUpdateTime;DateTime
PersonLab;plab_Version;Positive integer
PersonLab;plab_Person;INT64
PersonLab;plab_Lab;INT64
PersonLab;plab_ConsentGiven;Enumerated
PersonLab;plab_ConsentPerson;Logical
PersonLab;plab_ConsentOrderAgent;Logical
PersonLab;plab_ConsentOrderIssuer;Logical
PersonLab;plab_ConsentPrsnHCProvider;Logical
PersonLab;plab_ConsentPersonPharmacy;Logical
PersonLab;plab_ConsentEnctHCProvider;Logical
PersonLab;plab_ConsentAllHCProfes;Logical
Report;rprt_ApprovalUser;INT64
Report;rprt_ApprovalTime;DateTime
Report;rprt_ApprovalMethod;Enumerated
Report;rprt_ApprovalComment;String
rp_Printer;rpp_Chromaticity;Enumerated
rp_Printer;rpp_SheetCollate;Enumerated
rp_Printer;rpp_PrintQuality;Enumerated
rp_Printer;rpp_MediaTray;Enumerated
ReportTemplate;rptp_MediaTray;Enumerated
ReportTemplate;rptp_PrintQuality;Enumerated
ReportTemplate;rptp_SheetCollate;Enumerated
ReportTemplate;rptp_Chromaticity;Enumerated
